CASEID,STORE,Week,Season,BRAND,MOVE,logmove,UNIT PRICE,logprice,Feat,D1,D2,D3,X,D1X,D2X,D3X,D12,D12X,AGE9,AGE60,ETHNIC,EDUC,NOCAR,INCOME,HHLARGE,POVERTY,SINGLE
509,72,140,Spring,FG VALENCIA,15,2.708050201,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.105576311,0.283727688,0.04593884,0.268724553,0.067621465,10.71219307,0.101522843,0.040246555,0.226300197
510,76,73,Winter,FG VALENCIA,85,4.442651256,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
511,9,134,Spring,FG VALENCIA,88,4.477336814,1.29,0.254642218,1,0,0,0,0.254642218,0,0,0,0,0,0.103503097,0.269119018,0.032618826,0.222172318,0.040127944,10.78715178,0.096830474,0.028060483,0.230005193
512,71,16,Winter,FG VALENCIA,16,2.772588722,2.32,0.841567186,1,0,0,0,0.841567186,0,0,0,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
513,2,34,Spring,FG VALENCIA,3,1.098612289,3.08,1.124929597,0,0,0,0,1.124929597,0,0,0,0,0,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
514,51,191,Spring,FG VALENCIA,25,3.218875825,1.49,0.39877612,1,0,0,0,0.39877612,0,0,0,0,0,0.132472108,0.176159718,0.025425719,0.171916711,0.025436409,10.62083942,0.130340815,0.039401496,0.256408378
515,47,195,Summer,FG VALENCIA,22,3.091042453,1.55,0.438254931,1,0,0,0,0.438254931,0,0,0,0,0,0.142961682,0.125798297,0.120675891,0.140598651,0.021297382,10.63532646,0.145731588,0.032623559,0.275212381
516,71,154,Fall,FG VALENCIA,5,1.609437912,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
517,124,95,Summer,FG VALENCIA,3,1.098612289,2.49,0.91228271,0,0,0,0,0.91228271,0,0,0,0,0,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
518,51,160,Fall,FG VALENCIA,39,3.663561646,1.79,0.58221562,1,0,0,0,0.58221562,0,0,0,0,0,0.132472108,0.176159718,0.025425719,0.171916711,0.025436409,10.62083942,0.130340815,0.039401496,0.256408378
519,76,112,Fall,FG VALENCIA,111,4.709530201,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
520,28,98,Summer,FG VALENCIA,3,1.098612289,2.36,0.858661619,0,0,0,0,0.858661619,0,0,0,0,0,0.128879537,0.213308785,0.055935473,0.233162564,0.054855275,10.79853422,0.103665655,0.035497431,0.233601718
521,128,183,Spring,FG VALENCIA,30,3.401197382,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
522,76,178,Winter,FG VALENCIA,15,2.708050201,1.92,0.652325186,0,0,0,0,0.652325186,0,0,0,0,0,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
523,70,80,Spring,FG VALENCIA,20,2.995732274,1.89,0.636576829,1,0,0,0,0.636576829,0,0,0,0,0,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
524,56,78,Spring,FG VALENCIA,39,3.663561646,2.19,0.783901544,1,0,0,0,0.783901544,0,0,0,0,0,0.131013828,0.192888549,0.041356019,0.237550719,0.031997305,10.83182543,0.105927922,0.027950833,0.228409181
525,81,17,Winter,FG VALENCIA,27,3.295836866,2.23,0.802001585,0,0,0,0,0.802001585,0,0,0,0,0,0.116792163,0.181118938,0.073961623,0.234201612,0.033180662,10.71993585,0.088337065,0.031450382,0.275213259
526,115,196,Summer,FG VALENCIA,22,3.091042453,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.185493511,0.060280055,0.043971995,0.406312482,0.018763942,10.94748525,0.151332196,0.018897638,0.236840561
527,110,148,Summer,FG VALENCIA,9,2.197224577,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.175594055,0.114956688,0.152944449,0.167553191,0.056953642,10.52085999,0.161950632,0.053595086,0.251984867
528,50,20,Winter,FG VALENCIA,25,3.218875825,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.124420402,0.153357376,0.07092564,0.128764278,0.036434464,10.58930796,0.111798396,0.042153494,0.280109682
529,122,19,Winter,FG VALENCIA,27,3.295836866,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.16735739,0.061953911,0.078372885,0.255889066,0.019283122,10.77505285,0.125831821,0.018980641,0.269524042
530,52,17,Winter,FG VALENCIA,14,2.63905733,2.32,0.841567186,0,0,0,0,0.841567186,0,0,0,0,0,0.13660619,0.152241195,0.084898613,0.372927296,0.014899713,11.05101698,0.101976511,0.019197708,0.245364813
531,73,160,Fall,FG VALENCIA,61,4.110873864,1.79,0.58221562,1,0,0,0,0.58221562,0,0,0,0,0,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
532,56,37,Summer,FG VALENCIA,18,2.890371758,2.59,0.951657876,0,0,0,0,0.951657876,0,0,0,0,0,0.131013828,0.192888549,0.041356019,0.237550719,0.031997305,10.83182543,0.105927922,0.027950833,0.228409181
533,62,33,Spring,FG VALENCIA,10,2.302585093,3.08,1.124929597,0,0,0,0,1.124929597,0,0,0,0,0,0.133509324,0.222534262,0.026510896,0.517760337,0.026528434,11.23619652,0.103979265,0.019975602,0.206418161
534,128,91,Summer,FG VALENCIA,2,0.693147181,2.49,0.91228271,0,0,0,0,0.91228271,0,0,0,0,0,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
535,84,190,Spring,FG VALENCIA,44,3.784189634,1.49,0.39877612,1,0,0,0,0.39877612,0,0,0,0,0,0.164657284,0.122100005,0.02963639,0.188094318,0.013319672,10.76561773,0.161592506,0.024297424,0.231269528
536,124,130,Spring,FG VALENCIA,32,3.465735903,1.53,0.425267735,1,0,0,0,0.425267735,0,0,0,0,0,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
537,2,104,Fall,FG VALENCIA,24,3.17805383,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
538,2,148,Summer,FG VALENCIA,17,2.833213344,2.09,0.737164066,1,0,0,0,0.737164066,0,0,0,0,0,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
539,119,157,Fall,FG VALENCIA,13,2.564949357,1.92,0.652325186,0,0,0,0,0.652325186,0,0,0,0,0,0.145669581,0.121574965,0.049584956,0.279952033,0.015622023,10.75271926,0.089350352,0.02152381,0.242272811
540,109,93,Summer,FG VALENCIA,7,1.945910149,1.29,0.254642218,1,0,0,0,0.254642218,0,0,0,0,0,0.147519804,0.151055656,0.060687451,0.476916693,0.030239311,11.23319833,0.114171257,0.023230199,0.231391726
541,94,68,Winter,FG VALENCIA,26,3.258096538,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.160410056,0.103002197,0.059311691,0.229390404,0.012373453,10.7445158,0.128111377,0.033192686,0.245199033
542,5,18,Winter,FG VALENCIA,6,1.791759469,2.24,0.806475866,0,0,0,0,0.806475866,0,0,0,0,0,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
543,48,66,Winter,FG VALENCIA,41,3.713572067,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.12176708,0.097921961,0.099491703,0.303260384,0.021208908,10.75602879,0.07848683,0.018204312,0.334087413
544,137,191,Spring,FG VALENCIA,77,4.343805422,1.49,0.39877612,1,0,0,0,0.39877612,0,0,0,0,0,0.146442828,0.20960245,0.11324985,0.528362014,0.104093567,10.96648993,0.092996052,0.038157895,0.237442293
545,115,55,Fall,FG VALENCIA,10,2.302585093,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.185493511,0.060280055,0.043971995,0.406312482,0.018763942,10.94748525,0.151332196,0.018897638,0.236840561
546,77,58,Fall,FG VALENCIA,22,3.091042453,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.174716756,0.10110045,0.073507887,0.376871097,0.016867843,10.98312087,0.118093174,0.025692617,0.230663978
547,72,138,Spring,FG VALENCIA,15,2.708050201,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.105576311,0.283727688,0.04593884,0.268724553,0.067621465,10.71219307,0.101522843,0.040246555,0.226300197
548,112,21,Winter,FG VALENCIA,43,3.761200116,2.09,0.737164066,0,0,0,0,0.737164066,0,0,0,0,0,0.16361186,0.08972372,0.069710243,0.329898517,0.013948884,10.88265918,0.096660967,0.019981998,0.250960531
549,48,42,Summer,FG VALENCIA,4,1.386294361,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.12176708,0.097921961,0.099491703,0.303260384,0.021208908,10.75602879,0.07848683,0.018204312,0.334087413
550,110,73,Winter,FG VALENCIA,147,4.990432587,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.175594055,0.114956688,0.152944449,0.167553191,0.056953642,10.52085999,0.161950632,0.053595086,0.251984867
551,14,136,Spring,FG VALENCIA,34,3.526360525,1.69,0.524728529,0,0,0,0,0.524728529,0,0,0,0,0,0.129589372,0.213949275,0.034178744,0.348293024,0.026585899,11.04392933,0.107894294,0.019350496,0.223351772
552,113,111,Fall,FG VALENCIA,36,3.583518938,2.26,0.815364813,0,0,0,0,0.815364813,0,0,0,0,0,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
553,83,52,Fall,FG VALENCIA,576,6.356107661,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.127057732,0.200834686,0.107628101,0.145984905,0.043726467,10.45607873,0.098153547,0.057222695,0.233426918
554,134,124,Winter,FG VALENCIA,29,3.36729583,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.192817818,0.090152653,0.105855856,0.247949139,0.021371673,10.7225182,0.154877575,0.027977463,0.219711825
555,100,43,Summer,FG VALENCIA,23,3.135494216,3.08,1.124929597,0,0,0,0,1.124929597,0,0,0,0,0,0.184360976,0.136995144,0.564086801,0.049550286,0.365650445,10.0365751,0.216354344,0.166714002,0.360772697
556,77,146,Summer,FG VALENCIA,17,2.833213344,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.174716756,0.10110045,0.073507887,0.376871097,0.016867843,10.98312087,0.118093174,0.025692617,0.230663978
557,67,83,Spring,FG VALENCIA,35,3.555348061,1.79,0.58221562,1,0,0,0,0.58221562,0,0,0,0,0,0.118820051,0.210272984,0.050539779,0.284394654,0.045029137,10.79695991,0.101871469,0.034080876,0.252884133
558,89,68,Winter,FG VALENCIA,23,3.135494216,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.152115498,0.205811359,0.353053696,0.053349435,0.284282634,10.30811898,0.158335448,0.109616849,0.307044054
559,118,1,Fall,FG VALENCIA,19,2.944438979,2.29,0.828551818,0,0,0,0,0.828551818,0,0,0,0,0,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
560,12,97,Summer,FG VALENCIA,5,1.609437912,2.49,0.91228271,0,0,0,0,0.91228271,0,0,0,0,0,0.10569674,0.178341405,0.380697988,0.253412969,0.483517598,9.996659083,0.057212416,0.168864097,0.451637338
561,118,69,Winter,FG VALENCIA,29,3.36729583,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
562,95,11,Winter,FG VALENCIA,10,2.302585093,2.45,0.896088025,0,0,0,0,0.896088025,0,0,0,0,0,0.112635331,0.230717504,0.096900007,0.085642082,0.251879699,10.38347245,0.105074321,0.078619039,0.278678004
563,84,137,Spring,FG VALENCIA,31,3.433987204,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.164657284,0.122100005,0.02963639,0.188094318,0.013319672,10.76561773,0.161592506,0.024297424,0.231269528
564,123,34,Spring,FG VALENCIA,12,2.48490665,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
565,124,94,Summer,FG VALENCIA,1,0,2.49,0.91228271,0,0,0,0,0.91228271,0,0,0,0,0,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
566,102,180,Spring,FG VALENCIA,49,3.891820298,1.64,0.494696242,1,0,0,0,0.494696242,0,0,0,0,0,0.14694592,0.216626232,0.172158585,0.120657539,0.114071326,10.49385422,0.13893104,0.068706795,0.285636477
567,107,99,Summer,FG VALENCIA,4,1.386294361,2.36,0.858661619,0,0,0,0,0.858661619,0,0,0,0,0,0.119089317,0.261867453,0.025624482,0.273051907,0.042052145,10.82713119,0.094316953,0.027871216,0.216217723
568,129,34,Spring,FG VALENCIA,5,1.609437912,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.172501467,0.103412869,0.034128692,0.307842548,0.024509101,10.99986401,0.122080527,0.029529817,0.203080691
569,106,65,Winter,FG VALENCIA,8,2.079441542,2.79,1.026041596,0,0,0,0,1.026041596,0,0,0,0,0,0.187403158,0.109887349,0.19058587,0.157939308,0.058229718,10.50684678,0.146638759,0.059091469,0.241658587
570,14,165,Fall,FG VALENCIA,3,1.098612289,2.56,0.940007258,0,0,0,0,0.940007258,0,0,0,0,0,0.129589372,0.213949275,0.034178744,0.348293024,0.026585899,11.04392933,0.107894294,0.019350496,0.223351772
571,89,171,Winter,FG VALENCIA,21,3.044522438,1.69,0.524728529,1,0,0,0,0.524728529,0,0,0,0,0,0.152115498,0.205811359,0.353053696,0.053349435,0.284282634,10.30811898,0.158335448,0.109616849,0.307044054
572,48,156,Fall,FG VALENCIA,18,2.890371758,1.92,0.652325186,0,0,0,0,0.652325186,0,0,0,0,0,0.12176708,0.097921961,0.099491703,0.303260384,0.021208908,10.75602879,0.07848683,0.018204312,0.334087413
573,54,127,Winter,FG VALENCIA,1057,6.963189986,0.99,-0.010050336,1,0,0,0,-0.010050336,0,0,0,0,0,0.147914585,0.090222278,0.046640859,0.421125644,0.020840225,10.91089788,0.103522408,0.021336421,0.299425562
574,71,109,Fall,FG VALENCIA,48,3.871201011,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
575,5,57,Fall,FG VALENCIA,5,1.609437912,2.71,0.996948635,0,0,0,0,0.996948635,0,0,0,0,0,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
576,32,7,Fall,FG VALENCIA,39,3.663561646,2.19,0.783901544,0,0,0,0,0.783901544,0,0,0,0,0,0.099060632,0.254953032,0.031938514,0.198259861,0.071700834,10.67447502,0.080251365,0.037700865,0.265329599
577,70,130,Spring,FG VALENCIA,31,3.433987204,1.69,0.524728529,1,0,0,0,0.524728529,0,0,0,0,0,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
578,45,63,Winter,FG VALENCIA,10,2.302585093,2.53,0.928219303,1,0,0,0,0.928219303,0,0,0,0,0,0.146718762,0.128857348,0.087233873,0.280150164,0.020232372,10.74537796,0.083717204,0.022827393,0.2516
579,93,154,Fall,FG VALENCIA,3,1.098612289,2.39,0.871293366,1,0,0,0,0.871293366,0,0,0,0,0,0.112512768,0.142390194,0.347395301,0.363016383,0.238512583,10.36719012,0.072001002,0.078126956,0.451428571
580,14,177,Winter,FG VALENCIA,6,1.791759469,2.23,0.802001585,1,0,0,0,0.802001585,0,0,0,0,0,0.129589372,0.213949275,0.034178744,0.348293024,0.026585899,11.04392933,0.107894294,0.019350496,0.223351772
581,67,2,Fall,FG VALENCIA,3,1.098612289,2.19,0.783901544,0,0,0,0,0.783901544,0,0,0,0,0,0.118820051,0.210272984,0.050539779,0.284394654,0.045029137,10.79695991,0.101871469,0.034080876,0.252884133
582,18,62,Fall,FG VALENCIA,19,2.944438979,2.53,0.928219303,1,0,0,0,0.928219303,0,0,0,0,0,0.110094984,0.272313368,0.074417144,0.072246456,0.141974694,10.39197554,0.097937631,0.075727381,0.256403079
583,90,41,Summer,FG VALENCIA,2,0.693147181,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.129722571,0.225219573,0.268367489,0.050193454,0.180874722,10.5046565,0.124328331,0.091751622,0.285503472
584,18,187,Spring,FG VALENCIA,11,2.397895273,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.110094984,0.272313368,0.074417144,0.072246456,0.141974694,10.39197554,0.097937631,0.075727381,0.256403079
585,126,167,Winter,FG VALENCIA,20,2.995732274,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.160059877,0.107002273,0.045018573,0.413222417,0.023449553,10.9808762,0.113699475,0.01373033,0.262072942
586,73,37,Summer,FG VALENCIA,59,4.077537444,2.53,0.928219303,0,0,0,0,0.928219303,0,0,0,0,0,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
587,78,138,Spring,FG VALENCIA,21,3.044522438,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.155391168,0.111947994,0.056086079,0.314432275,0.013869969,10.95917494,0.111221204,0.017341756,0.246319072
588,103,12,Winter,FG VALENCIA,10,2.302585093,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.185393984,0.058053966,0.187760899,0.194621102,0.015063237,10.58524512,0.204916868,0.033110701,0.262553802
589,44,160,Fall,FG VALENCIA,22,3.091042453,1.92,0.652325186,1,0,0,0,0.652325186,0,0,0,0,0,0.144883485,0.190982776,0.037632074,0.329738388,0.040766408,10.86915875,0.116388096,0.030154849,0.226447947
590,117,136,Spring,FG VALENCIA,37,3.610917913,1.69,0.524728529,0,0,0,0,0.524728529,0,0,0,0,0,0.139093717,0.110102729,0.049851894,0.249083542,0.018772197,10.76096203,0.106357795,0.018599932,0.262193178
591,124,90,Summer,FG VALENCIA,31,3.433987204,1.69,0.524728529,1,0,0,0,0.524728529,0,0,0,0,0,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
592,105,17,Winter,FG VALENCIA,33,3.496507561,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.147564877,0.175542126,0.365410594,0.094235589,0.092156656,10.41439317,0.159839527,0.081917027,0.277669286
593,118,140,Spring,FG VALENCIA,27,3.295836866,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
594,28,65,Winter,FG VALENCIA,16,2.772588722,2.79,1.026041596,0,0,0,0,1.026041596,0,0,0,0,0,0.128879537,0.213308785,0.055935473,0.233162564,0.054855275,10.79853422,0.103665655,0.035497431,0.233601718
595,95,177,Winter,FG VALENCIA,16,2.772588722,2.06,0.722705983,1,0,0,0,0.722705983,0,0,0,0,0,0.112635331,0.230717504,0.096900007,0.085642082,0.251879699,10.38347245,0.105074321,0.078619039,0.278678004
596,72,64,Winter,FG VALENCIA,19,2.944438979,2.79,1.026041596,0,0,0,0,1.026041596,0,0,0,0,0,0.105576311,0.283727688,0.04593884,0.268724553,0.067621465,10.71219307,0.101522843,0.040246555,0.226300197
597,124,149,Summer,FG VALENCIA,73,4.290459441,2.09,0.737164066,1,0,0,0,0.737164066,0,0,0,0,0,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
598,137,132,Spring,FG VALENCIA,34,3.526360525,1.62,0.482426149,1,0,0,0,0.482426149,0,0,0,0,0,0.146442828,0.20960245,0.11324985,0.528362014,0.104093567,10.96648993,0.092996052,0.038157895,0.237442293
599,134,150,Summer,FG VALENCIA,19,2.944438979,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.192817818,0.090152653,0.105855856,0.247949139,0.021371673,10.7225182,0.154877575,0.027977463,0.219711825
600,18,167,Winter,FG VALENCIA,25,3.218875825,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.110094984,0.272313368,0.074417144,0.072246456,0.141974694,10.39197554,0.097937631,0.075727381,0.256403079
601,50,162,Fall,FG VALENCIA,45,3.80666249,1.69,0.524728529,1,0,0,0,0.524728529,0,0,0,0,0,0.124420402,0.153357376,0.07092564,0.128764278,0.036434464,10.58930796,0.111798396,0.042153494,0.280109682
602,71,100,Summer,FG VALENCIA,302,5.710427017,1.89,0.636576829,1,0,0,0,0.636576829,0,0,0,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
603,67,127,Winter,FG VALENCIA,2401,7.783640596,0.99,-0.010050336,1,0,0,0,-0.010050336,0,0,0,0,0,0.118820051,0.210272984,0.050539779,0.284394654,0.045029137,10.79695991,0.101871469,0.034080876,0.252884133
604,121,97,Summer,FG VALENCIA,6,1.791759469,2.36,0.858661619,0,0,0,0,0.858661619,0,0,0,0,0,0.131251097,0.16358133,0.039173539,0.35061287,0.023876247,10.94992897,0.091693756,0.016704036,0.252030319
605,68,59,Fall,FG VALENCIA,89,4.48863637,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.130970406,0.181417756,0.220991053,0.159721511,0.305255707,10.1883657,0.108476376,0.098212706,0.34005229
606,128,81,Spring,FG VALENCIA,2,0.693147181,2.19,0.783901544,1,0,0,0,0.783901544,0,0,0,0,0,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
607,9,43,Summer,FG VALENCIA,20,2.995732274,2.53,0.928219303,0,0,0,0,0.928219303,0,0,0,0,0,0.103503097,0.269119018,0.032618826,0.222172318,0.040127944,10.78715178,0.096830474,0.028060483,0.230005193
608,128,143,Summer,FG VALENCIA,21,3.044522438,2.31,0.837247525,0,0,0,0,0.837247525,0,0,0,0,0,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
609,45,107,Fall,FG VALENCIA,5,1.609437912,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.146718762,0.128857348,0.087233873,0.280150164,0.020232372,10.74537796,0.083717204,0.022827393,0.2516
610,83,74,Winter,FG VALENCIA,17,2.833213344,1.89,0.636576829,0,0,0,0,0.636576829,0,0,0,0,0,0.127057732,0.200834686,0.107628101,0.145984905,0.043726467,10.45607873,0.098153547,0.057222695,0.233426918
611,47,124,Winter,FG VALENCIA,36,3.583518938,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.142961682,0.125798297,0.120675891,0.140598651,0.021297382,10.63532646,0.145731588,0.032623559,0.275212381
612,52,11,Winter,FG VALENCIA,11,2.397895273,2.45,0.896088025,0,0,0,0,0.896088025,0,0,0,0,0,0.13660619,0.152241195,0.084898613,0.372927296,0.014899713,11.05101698,0.101976511,0.019197708,0.245364813
613,102,157,Fall,FG VALENCIA,39,3.663561646,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.14694592,0.216626232,0.172158585,0.120657539,0.114071326,10.49385422,0.13893104,0.068706795,0.285636477
614,18,130,Spring,FG VALENCIA,23,3.135494216,1.69,0.524728529,1,0,0,0,0.524728529,0,0,0,0,0,0.110094984,0.272313368,0.074417144,0.072246456,0.141974694,10.39197554,0.097937631,0.075727381,0.256403079
615,89,9,Fall,FG VALENCIA,8,2.079441542,2.41,0.879626748,0,0,0,0,0.879626748,0,0,0,0,0,0.152115498,0.205811359,0.353053696,0.053349435,0.284282634,10.30811898,0.158335448,0.109616849,0.307044054
616,128,180,Spring,FG VALENCIA,15,2.708050201,2.07,0.727548607,1,0,0,0,0.727548607,0,0,0,0,0,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
